conductivity,temperature,turbidity,total_dissolved_solids,water_quality_rating
491.7281423,28,4.31606325,17092.22583,0
525.1234713,31,4.320900175,20416.65103,0
332.4252243,29,4.846359372,38713.11269,0
422.6003747,33,3.994713697,13826.25791,0
442.4055402,31,2.941555123,21884.53851,0
304.7136645,32,3.919954569,16609.92549,0
393.6251725,34,2.770948497,19044.68007,0
264.2839334,27,5.290920716,16010.52415,0
421.9635385,33,3.746619824,13579.55458,0
395.7132588,33,3.488372514,34793.85331,0
450.7183341,33,3.542810748,13238.0703,0
431.430087,26,4.086920567,11388.53419,0
510.4878798,26,3.293552631,18752.26968,0
414.7710169,32,2.08142502,32911.92972,0
341.3571602,28,4.089485428,19272.70448,0
340.7049784,27,1.496100943,40290.22164,0
387.9577162,26,4.126964596,20849.19074,0
392.3537323,28,4.397533101,5075.269202,0
457.5204429,33,4.403250065,15823.33937,0
330.8760828,31,3.490587573,30939.02321,0
666.6906183,34,3.180580187,12135.72493,0
449.0515158,30,4.116347641,16073.67062,0
300.5479288,28,4.900446069,25634.53328,0
508.2833497,29,4.330049469,20478.78596,0
387.3302154,29,3.173199767,18185.05047,0
548.917718,34,3.992848211,25524.82347,0
412.9155386,34,4.104938403,16318.73361,0
575.9370182,33,2.499910135,44896.98411,0
347.6530538,28,3.533243425,11318.14056,0
479.2414672,32,5.288057554,14037.03993,0
344.1463212,31,2.634341021,14982.30548,0
464.9009848,26,4.625729242,18452.64557,0
311.7457571,32,5.34532394,10488.77094,0
462.2011629,32,4.23510812,18610.12415,0
366.7187057,31,3.206995483,26552.9744,0
359.09919,27,3.329243166,27558.54253,0
449.4126057,30,4.151865853,17447.99467,0
350.6034312,28,4.1946,13457.21113,0
447.4501082,32,4.297913886,14936.50397,0
432.642307,31,4.442711502,24352.0661,0
335.8047102,32,2.534499478,21495.53756,0
378.5285112,33,3.983098818,9049.682595,0
441.7303914,27,3.244866832,15719.49361,0
463.8852159,30,2.921414772,41552.01966,0
355.7819832,26,3.439623354,27979.73622,0
438.809155,28,3.272470739,33933.70985,0
355.8793009,31,3.232872116,32617.1246,0
377.1881249,34,5.67199885,19500.34998,0
338.4306239,26,2.728799592,19024.68867,0
403.5966314,28,3.195591056,6493.547256,0
538.620787,27,3.035670597,10323.95784,0
516.6468167,27,4.104661963,24470.20426,0
386.2180718,26,4.265547139,9712.560664,0
459.89989,27,3.675557956,23109.85423,0
547.0267663,29,4.893750992,19887.76983,0
472.2770256,32,2.969433921,25838.12848,0
462.0061696,33,4.371747854,14807.26849,0
485.9597174,28,4.240031708,45166.91214,0
385.3358042,27,5.444927204,11398.7311,0
435.2347266,29,4.272202758,21293.88975,0
414.3507509,30,4.404132196,24723.1063,0
376.7103037,34,3.055790475,18266.61772,0
433.8752091,26,3.661529274,19155.72756,0
453.8833405,33,2.778905951,21543.7266,0
414.1015666,29,2.43250721,36112.13463,0
544.3541825,30,3.682134341,11306.26151,0
362.5004142,29,4.894842463,41461.317,0
415.6834479,32,3.540532004,24912.87971,0
429.7464296,31,5.506934432,48204.17219,0
335.505521,27,3.570290456,18678.95081,0
444.0770167,30,3.695084055,20933.51275,0
466.4454294,30,4.37399858,17732.24067,0
499.604629,26,3.266028669,18711.06466,0
336.0464515,27,4.242947216,16515.87217,0
559.1675739,29,5.082206247,16843.36393,0
486.8632669,34,3.793317686,17699.61061,0
489.7627989,34,3.624100659,12995.88543,0
477.2350531,32,4.015574262,31359.38646,0
475.2553947,27,3.000096239,4111.785432,0
371.8827631,34,3.440858802,23129.46018,0
455.0153108,27,3.489283078,13528.54938,0
558.5264708,31,3.319952678,31561.95553,0
303.8787934,34,3.302211725,20526.04971,0
371.1675084,29,3.446401194,19231.68175,0
316.0224661,28,4.27085115,6626.376426,0
459.8655118,31,3.687995064,17995.40522,0
620.3468398,34,3.152344905,14786.1389,0
427.5452192,30,2.572830423,10673.58267,0
369.6186165,31,3.806700492,26215.4011,0
397.5070551,31,3.331549948,16906.3313,0
341.5236716,34,3.465088676,16615.90815,0
495.9453442,29,5.920233915,31871.29124,0
306.0239747,34,3.282749503,15201.33995,0
398.1818844,31,3.745724886,29342.70976,0
411.9869872,26,4.428311683,25412.70974,0
427.8969073,27,2.909606162,11275.87266,0
413.0048441,34,5.168297808,23774.25828,0
353.8976701,33,3.425065096,22034.9546,0
636.2577548,31,3.507708536,15677.97069,0
473.7955537,33,4.14941371,22802.03993,0
482.0197992,32,4.194199874,25456.27498,0
361.2384796,31,5.600458571,27244.63447,0
392.1660879,31,5.428916724,15938.28644,0
484.8433398,27,4.454476673,23707.4653,0
512.8418736,29,4.641738491,24767.16711,0
455.967558,28,3.863286909,23748.18399,0
406.3098542,32,4.237345252,4466.257488,0
424.2511621,31,4.086867245,15039.71041,0
294.3839141,30,4.115695844,18852.12298,0
181.483754,32,4.426982544,17503.31223,0
459.1766823,29,3.030823583,19207.31177,0
449.4353759,26,2.906589212,22159.01807,0
402.4649056,31,2.835794284,16772.22625,0
338.512459,26,3.052822148,13527.98989,0
451.524629,26,3.530498325,9225.770911,0
451.2114486,29,3.542092644,19214.18636,0
303.3336324,29,4.839176158,16795.31867,0
316.4222513,30,3.613212412,23425.33132,0
492.352061,26,4.174568876,24518.5743,0
298.0530573,30,4.084696775,25672.312,0
456.4706728,34,4.767722384,29381.93641,0
395.140783,28,3.270903753,21708.94929,0
401.5516567,34,4.822883764,23829.79288,0
430.2460101,27,3.893925991,29743.8226,0
473.548484,32,3.927980576,23051.44186,0
539.6250371,31,5.436819304,30468.64183,0
311.1789547,30,4.243133734,8403.284552,0
539.6107975,33,4.713719499,9812.122463,0
424.9669947,28,4.168487102,35800.69927,0
414.7666308,27,3.319353737,17403.53217,0
508.1164727,32,5.247130149,21689.6343,0
482.4519329,32,4.874534246,33095.3896,0
491.5197053,28,2.935801995,26559.38041,0
397.0431297,30,3.8391854,10345.39931,0
472.0282857,31,3.995857049,12806.83233,0
525.0754779,34,4.99189599,20709.27976,0
326.5863598,32,4.808582691,20769.51964,0
473.8141914,33,3.57744746,8644.831047,0
495.5131279,27,3.5681966,17423.40799,0
465.6301194,30,4.144780873,33431.67112,0
560.774729,28,4.409053528,13921.14622,0
382.4438627,32,2.957441071,12256.67829,0
479.5374969,26,4.223883711,24316.87515,0
363.7677138,27,3.151388595,16916.41354,0
372.6869954,31,5.138047828,16388.40526,0
359.4494203,28,4.17007559,17869.45544,0
406.116784,26,2.990150891,10762.93863,0
569.9348878,33,2.781944108,18132.0944,0
337.9728228,32,3.494032184,3802.411681,0
471.1781088,34,5.122702569,21035.10686,0
383.0191013,31,2.865031443,11697.60697,0
504.9254661,28,3.965647067,16733.1241,0
361.6914368,32,4.461210732,8451.319111,0
294.2980647,32,4.405408198,13181.67352,0
287.5960625,26,4.133069339,25305.10293,0
426.0030036,28,2.459336841,24502.15515,0
362.7754392,33,2.61476606,11619.7097,0
489.9043467,34,4.352295779,29985.24988,0
297.1064944,27,4.909571475,22671.47976,0
418.0755105,32,2.981649192,19534.42165,0
390.065616,27,3.807318103,11178.40354,0
337.8954055,28,3.236570043,20626.51594,0
489.8858713,32,4.754313124,36776.1375,0
388.5526207,26,3.021288909,16950.01591,0
412.8405064,33,4.016144076,13467.87978,0
524.8833294,32,3.155213653,20487.92383,0
461.9792858,31,3.857851975,11278.82968,0
391.6103219,32,5.457830951,15135.12724,0
400.6796021,26,4.149483265,10540.34228,0
442.7862667,28,4.257037543,6068.454885,0
472.2459375,26,3.144789726,45166.63939,0
436.0564853,29,2.200678202,19505.29694,0
446.7122191,26,3.504524534,17279.51375,0
398.3701305,32,5.389510246,22690.2444,0
564.9028128,33,3.133838702,14036.16366,0
396.2290102,34,4.565542154,18862.67305,0
303.6881065,32,5.227609397,18588.30333,0
503.5221724,27,3.986780704,19808.53777,0
490.8215001,29,2.452120806,25204.67408,0
331.3455693,31,3.634030668,19902.82382,0
398.9895004,32,3.508503713,16853.67633,0
284.5511731,33,3.266562403,11370.64917,0
553.2872406,29,3.652991422,21715.77441,0
487.3183457,32,4.128193137,10494.57337,0
497.7037751,32,3.484120574,14464.11555,0
493.1183456,34,3.908198846,40009.72361,0
348.9529034,32,3.930080761,15825.18257,0
392.3823257,34,3.822307139,45939.68916,0
575.9221717,34,4.435514109,17253.33674,0
344.8695064,31,3.808850694,22207.47023,0
511.7051873,26,5.79932235,24000.52314,0
552.2730553,30,4.760381755,24036.59383,0
542.9970994,31,4.709374128,16515.67039,0
430.3220919,33,3.27858441,11582.50525,0
390.0465726,27,4.379630439,34702.41785,0
459.6421716,28,4.115428052,26744.30174,0
393.877683,32,3.642289214,36343.40706,0
525.2137907,33,5.302972731,16298.00135,0
353.3654184,28,4.732002727,21051.25691,0
466.783264,32,4.371078785,37174.00541,0
524.5479749,34,4.460362938,27859.74831,0
326.3507452,34,4.359137364,22296.05965,0
573.1355324,33,3.295033859,37200.24206,0
271.3684375,28,4.654177335,9626.893206,0
417.6082144,27,3.93356497,28263.31064,0
503.2533171,32,4.127599073,22523.43357,1
473.2680964,33,3.75672017,25107.20863,1
420.1368731,31,5.251223104,16351.22629,1
355.5324696,27,4.138696567,6974.225135,1
392.2067414,29,4.914883756,13593.60002,1
527.0007956,34,3.574172022,31369.54164,1
363.9740597,29,3.089549648,20243.0882,1
463.4616401,34,3.040031498,35381.67076,1
489.2721602,33,3.968177083,32595.12024,1
364.9564913,28,3.430167323,15426.91508,1
306.1155393,33,2.505650441,28508.21693,1
328.5652878,32,3.684263383,8524.874646,1
514.9259969,33,2.087080217,11610.20795,1
259.9637626,27,4.015246444,23688.20522,1
353.7729296,28,4.54810035,21776.17017,1
507.027006,27,4.533174155,39624.08718,1
297.6758766,32,3.198879005,11598.68237,1
545.228668,28,4.687846798,16559.87726,1
530.2483872,30,3.077034893,18113.0173,1
282.5023381,30,3.360130678,16078.45939,1
337.4360877,34,4.490105279,16616.51662,1
342.5814436,31,2.881370055,24259.75167,1
522.5485531,33,3.39332538,37215.22684,1
443.8725583,26,3.354890148,26955.33018,1
328.6844196,26,3.123166159,22807.33885,1
418.4767415,26,3.796737486,15255.11526,1
377.9263683,29,4.42513397,19789.63608,1
337.0773485,30,3.707053968,22337.44839,1
389.2642157,29,4.007902613,26845.66101,1
315.1993932,28,3.797067861,13776.62179,1
384.7532976,29,4.176218743,21111.6641,1
305.2436004,32,3.271338859,21217.1586,1
377.000392,34,2.367041309,20287.35977,1
503.414897,27,3.861109202,18664.8443,1
428.6953308,27,2.747027112,20666.41014,1
404.1959121,26,2.884715098,14884.33996,1
464.0254828,27,3.842577604,31598.53638,1
310.4359793,29,3.931653171,21857.83889,1
386.5820832,32,4.095611813,6874.586016,1
352.2523277,30,3.364890882,13671.41603,1
539.0065207,33,3.589251634,21093.21741,1
626.1287371,30,3.88950004,10815.39944,1
364.9311281,30,4.284831119,32898.74937,1
318.6226223,29,3.867843303,35455.70961,1
325.6836912,28,5.554074526,9583.710441,1
324.5902735,26,3.181112063,34298.15294,1
303.1081459,32,2.285519929,15736.89396,1
446.8396726,30,3.16007484,46718.55597,1
419.8958885,34,4.255948317,25661.36054,1
382.8477409,30,3.714469253,23727.09411,1
436.9274171,28,3.356977982,38119.18557,1
376.6727942,30,2.942115367,37033.15209,1
514.5456721,33,4.080786271,17150.10055,1
349.00307,34,2.404729206,17180.18818,1
306.3455625,34,4.354535491,26551.3701,1
375.7245185,28,4.322325337,41325.44355,1
380.4330194,33,4.356593856,15570.14232,1
361.3424956,28,3.338021759,1372.091043,1
324.2501476,30,4.534960273,44184.23046,1
421.0999169,30,4.746091949,21226.66555,1
426.9859417,29,4.564460392,29339.92927,1
486.9705426,31,4.159566509,11848.76973,1
502.9190132,27,4.526350939,19743.14842,1
349.3132127,28,3.981968832,24682.12455,1
523.241732,29,4.263180268,15228.91291,1
356.5198655,34,2.746649834,27193.31738,1
474.0574902,30,4.299209281,36505.52426,1
452.9220249,33,4.15016691,15597.64088,1
320.470853,28,3.352764606,36269.70132,1
496.9062662,33,3.767443126,28338.66404,1
444.5601085,30,4.93008381,28234.90686,1
411.478461,27,3.743703735,24037.51049,1
449.6856024,28,4.534233043,12732.88824,1
291.7960672,29,3.784085381,15805.65015,1
541.9154677,29,4.354287641,56488.67241,1
516.2178472,30,3.931730863,15428.45092,1
399.7669648,28,4.108856703,45243.02895,1
503.9087331,31,3.959636524,31749.9244,1
590.9065736,29,4.81018543,20465.58861,1
477.0239651,31,4.274738214,24170.27489,1
365.0941435,26,3.535597779,35775.7934,1
460.4153864,33,4.007347485,22550.49226,1
471.4447687,30,4.400203469,18589.03116,1
435.418245,29,3.612918763,4142.499001,1
425.9842127,27,5.114607051,28315.43778,1
488.9541644,31,3.315070593,29778.35788,1
368.224575,28,3.395482609,16978.92683,1
443.8433994,32,3.498716819,24634.55244,1
453.7579722,27,3.452149736,25100.1314,1
401.2562923,27,3.938505627,22455.69501,1
310.2619742,26,3.901096866,24412.50354,1
270.7940588,30,4.889458166,9407.664039,1
330.0786128,26,5.021464632,39172.38964,1
314.5298134,29,4.867287404,15940.57327,1
434.9545189,30,3.153004728,24712.99343,1
427.8114563,31,4.304051632,16670.99601,1
437.3485849,30,4.943842601,30897.99004,1
341.7164586,30,5.185000024,11246.42665,1
496.6034248,33,4.916218246,22585.78881,1
415.0065756,26,2.741791308,12683.48329,1
464.8513219,30,3.83763909,22207.48287,1
430.1851618,26,4.53937115,28702.95238,1
443.0374169,29,4.072063353,9076.646483,1
433.9740225,34,3.700916676,19496.84859,1
316.2780291,31,4.999752023,16006.97259,1
366.3795436,30,4.816347767,13354.70651,1
418.2637575,28,3.529427237,24042.18816,1
426.0834788,27,4.076403287,28979.7676,1
343.9724054,27,4.677920641,13098.85829,1
403.7542555,26,4.628974864,26136.31357,1
471.7831534,26,3.01336084,12477.77182,1
322.5334232,28,4.64004301,29565.71111,1
312.8693643,27,4.154685424,26693.76161,1
305.834487,26,3.920287688,8835.555876,1
336.8246562,31,3.1492018,24578.42122,1
453.6375097,33,5.544167317,27651.6091,1
377.6189451,26,4.026622094,33092.66935,1
585.166427,33,4.211671959,23308.29688,1
309.6084112,27,5.53747584,32161.84009,1
417.6737022,30,3.619181848,40546.95633,1
591.801472,26,3.152762794,16255.90137,1
440.3178709,29,5.349210586,32528.11561,1
279.6468038,29,3.574605162,32865.50953,1
517.5468169,26,4.302179285,14778.03288,1
480.1431086,27,4.201577247,22184.52703,1
355.578481,34,2.745803765,4168.196994,1
385.0148668,28,2.891018879,11592.44562,1
365.1481516,28,4.989876168,39802.51492,1
394.8293259,31,4.12082788,35558.73165,1
368.0795101,32,4.134575197,24246.50356,1
277.4127111,33,3.495062986,17617.87631,1
354.1018299,31,4.600663396,18964.09226,1
406.198555,29,2.640246413,10794.7839,1
451.0158383,31,3.362821763,31144.70312,1
430.4187865,30,4.585971676,10835.20116,1
571.8220682,29,2.725564949,12653.94408,1
313.0915196,31,3.579651838,25058.16022,1
468.5550615,29,4.89205044,15007.42153,1
327.6509039,34,3.327384429,16589.81155,1
360.0589598,33,4.526768327,35229.077,1
472.7093809,27,3.802819638,20122.19256,1
418.2000717,27,3.021381555,16654.50937,1
457.5115872,26,3.453438876,27377.69978,1
610.6295503,32,3.438279839,14348.57292,1
401.0588017,34,5.25648355,35701.15532,1
401.7754572,30,4.486512693,40148.12372,1
484.0922845,29,2.890998522,16982.13197,1
479.9205378,33,4.601351198,33245.63059,1
299.4049766,30,3.846611901,16980.25848,1
347.4644191,34,4.01901055,18058.32029,1
462.9937287,34,3.937334184,16473.06709,1
352.1959121,31,5.427372665,26999.38208,1
522.6005118,29,4.64569167,36525.55088,1
440.4711976,30,3.716367555,6873.559885,1
306.3862826,27,3.594217364,12988.79123,1
471.0735367,34,3.392134168,8721.231885,1
443.2087743,31,4.371882445,27881.50441,1
554.2213897,28,4.709676028,26885.83494,1
288.3687128,30,4.116263245,7557.021271,1
382.5026998,33,3.639971876,22540.77517,1
351.5754114,33,2.748428797,31130.21264,0
513.1888415,29,4.141819203,10836.96978,0
456.185338,30,2.846501199,42617.3034,0
541.7550825,27,4.725746456,15818.26132,0
387.9713358,26,2.487968647,23264.10997,0
491.880578,29,3.113764306,19955.71054,0
487.625733,33,3.70432422,15391.55915,0
499.0709093,30,3.959517637,13821.55616,0
483.7979676,27,4.312289708,28266.75511,0
502.8830673,30,4.952733208,36490.14303,0
408.3601989,29,4.246446172,22465.68756,0
492.7034162,28,3.969463254,17625.46641,0
511.4851573,27,3.299047219,18982.95376,0
471.0471287,31,3.829783554,15176.29068,0
512.3365277,34,3.858978815,30379.35944,0
390.2852661,34,4.383823385,21391.16254,0
252.9683278,32,4.294447559,14553.13231,0
355.1757122,26,3.717822718,12883.16353,0
409.4272358,33,2.943521712,12558.89797,0
420.3942228,29,3.73992167,17981.25478,0
462.9676393,33,3.93382646,33843.61945,0
291.3042116,28,3.084039762,20149.17967,0
275.9865953,31,4.034754809,20279.70104,0
339.6418823,29,4.905229739,32951.31637,0
370.7956045,31,3.78880332,14619.62726,0
590.3251265,29,3.87771425,19932.58523,0
473.4153779,26,4.246388024,21671.2783,0
478.654518,26,5.030452202,16862.54348,0
415.0507563,30,3.776788997,39716.1318,0
321.236814,32,2.585849315,6967.735565,0
397.4417128,27,2.643212412,38971.05101,0
388.1375309,29,4.211967654,15092.01764,0
520.4105053,32,3.30241929,20593.93372,0
391.2587937,32,3.913904717,15741.08163,0
400.5663301,32,4.661057552,18966.36305,0
417.4247663,27,3.818403943,20894.40049,0
536.3369828,28,3.434798595,14807.41355,0
430.0785909,34,4.275640248,30210.25037,0
351.0242557,34,4.582591795,21079.60621,0
451.7344167,30,4.36085117,12829.09278,0
503.8963569,30,3.555737566,9968.962738,0
438.6196351,34,2.413628852,25480.91841,0
400.3428119,26,1.687624505,20922.15446,0
574.4028275,30,3.52438043,28545.35543,0
393.5338792,33,3.180798457,16262.93925,0
368.629147,33,3.277601364,11086.25986,0
559.0028538,30,2.927051442,31659.96274,0
347.7480612,27,3.195944251,26848.62984,0
452.9702847,34,3.338880126,18134.83502,0
384.0872809,32,3.437946395,17598.20035,0
337.6321732,28,3.76216286,21885.50378,0
525.8794084,26,5.164284275,38356.2265,0
421.220228,30,3.38970529,23050.33126,0
391.3242155,31,3.821721167,19283.40205,0
386.2983586,33,4.142386059,25696.32094,0
422.3410482,28,2.728617352,20481.64207,0
402.8747986,32,4.700618336,26115.61633,0
430.9595045,33,3.415525525,17538.54117,0
371.2119513,26,4.069086698,29477.7644,0
417.4125312,29,5.070841577,11870.42485,0
444.9576179,29,3.786486994,29432.20825,0
441.4985004,31,4.88916336,10215.81242,0
436.774598,29,4.278712401,34370.19711,0
426.8833667,26,5.036882987,31056.57878,0
328.2172512,33,4.72550711,13655.68065,0
412.7085568,27,3.165618482,8730.312436,0
329.5041913,32,3.08168124,18503.76653,0
400.1498058,33,4.44817057,32210.8163,0
423.963995,29,4.769768271,28105.96489,0
420.5492185,34,3.221138969,11861.55085,0
499.8547966,26,3.923590202,12770.83183,0
553.6444595,32,3.165632391,14794.4114,0
489.7968884,27,3.756873895,19790.85693,0
552.074544,27,3.864098419,23173.31953,0
381.6854172,31,2.812503635,39207.58925,0
322.7356853,29,3.481517395,19671.35123,0
339.7299878,31,3.47819378,27109.89561,0
536.8895891,33,4.042497483,36578.22375,0
354.7649403,27,3.817215105,16663.60251,0
438.515587,30,5.474354698,22139.87885,0
326.3508725,29,3.440753325,11123.88616,0
573.0337789,33,5.241539196,27682.50745,0
395.2972755,33,3.275142037,30823.73049,0
407.3195393,27,3.723625473,15765.78672,0
326.6271313,27,3.497604114,32869.47441,0
467.6280725,27,3.25627469,11380.29864,0
510.9823292,30,4.713192605,18969.82489,0
354.6673118,26,3.79512408,18535.04645,0
457.646782,30,3.352436318,20518.55543,0
496.3508753,28,2.362886022,10315.35397,0
479.0918451,29,5.2057243,22198.92942,0
485.8662579,26,4.699457411,26764.49443,0
453.9547573,28,4.861276292,30235.1708,0
410.4797337,28,3.092816759,16737.10822,0
406.0856141,30,5.060835979,17328.16146,0
403.5604823,33,4.15549464,13858.70394,0
497.4771505,27,5.046973116,19345.79133,0
381.1593537,31,3.92861371,17915.08597,0
495.0370675,30,5.127394949,28767.75742,0
485.5831879,28,4.264944046,24967.323,0
436.1649753,30,2.380088049,30268.42127,0
332.1995072,30,3.497480961,34727.40856,0
472.3299948,32,4.583109838,14368.12816,0
444.9295836,26,4.754234802,27622.74627,0
341.2099365,28,3.668879697,21961.52692,0
359.6221866,34,4.377502097,14665.4048,0
327.9245609,28,3.287617332,49125.36008,0
354.1118604,31,5.051493874,21229.08331,0
532.1847408,30,5.092364652,28263.80372,0
478.9989727,27,3.825770075,21716.42369,0
485.1092148,31,4.775201718,33266.57158,0
434.3883037,27,3.943290757,21862.75361,0
377.0751326,26,3.703001047,18328.6959,0
513.5403984,30,4.817668211,20575.57316,0
407.1023017,29,3.689144992,11746.60752,0
365.1405794,32,4.018446539,23172.28151,0
370.2898377,27,3.089597302,28165.87256,0
421.1330348,27,4.54607021,20911.90467,0
413.655951,28,3.866874573,20185.58716,0
356.294341,28,2.86022397,18677.27922,0
489.4493051,28,4.188249712,12278.98528,0
540.8995403,34,3.594444416,22444.09007,0
278.5026326,34,3.13060894,29298.35949,0
355.1849348,31,2.028875173,20283.78363,0
388.969021,31,4.875382905,26492.71618,0
530.2170079,30,5.24210533,33681.33014,0
338.5099837,32,4.567879972,40709.78166,0
490.9426507,28,4.753018575,8572.421509,0
431.3706622,29,4.587745469,20215.63285,0
428.9064317,34,5.270217774,24387.96807,0
321.3645185,28,3.885405037,33820.64576,0
569.5812878,32,3.079373114,15496.61172,0
485.3791563,29,4.961971972,33954.43547,0
554.1390374,32,4.147168618,32018.28963,0
417.1844458,30,3.997975215,21709.64771,0
508.8510531,30,3.668088579,10925.3601,0
385.4096085,29,4.270801389,34865.35768,0
306.8374019,33,3.038483125,24244.11196,0
397.8455658,29,4.140423757,32910.52518,0
410.5090897,29,4.010036799,10120.11268,0
445.931207,26,5.177963625,20506.69842,0
321.8674741,33,4.136950486,25433.46501,0
598.6628774,27,4.732125346,12861.94654,0
288.5176973,26,3.771305113,27687.73765,0
400.0035891,30,3.300585826,50279.26243,0
386.661205,28,2.589867903,28633.84638,0
406.0944271,32,4.403083394,24978.48318,0
339.3553332,33,3.84047901,21633.72173,0
398.5742148,34,4.497629168,31935.69071,0
469.2876307,31,3.458352214,11949.59793,0
383.4550683,29,1.986191593,9480.617796,0
370.6005778,26,4.042637641,17782.60441,0
379.1728036,33,3.864931035,14916.98609,0
399.6725564,30,2.993300944,19113.01191,0
436.2031128,33,4.701538331,32568.1535,0
440.9520714,26,4.691017503,21030.23453,0
294.9912247,34,4.006424839,5097.82585,0
533.2883507,32,4.770154312,25937.71144,0
356.3478419,33,2.861063943,7656.413248,0
494.2887842,27,4.301273481,24916.62559,0
387.8680752,31,3.474034717,24786.05053,0
379.4924534,27,4.898421041,21044.20266,0
554.5736619,33,3.067033981,13568.2712,0
490.6441377,28,3.181634909,19174.59325,0
398.6479443,26,4.249333174,35793.75779,0
321.905681,33,3.911816766,13829.93907,0
330.2115153,26,4.647800627,27277.57996,0
350.9092266,27,4.619172769,22418.90819,0
473.8049105,27,4.069165567,22900.11825,0
466.103008,30,3.589146441,17963.86685,0
458.3667847,33,3.44374056,9809.904,0
419.4530877,32,4.287440678,18939.61646,0
345.0839364,29,4.080674996,12641.52781,0
489.0470441,34,3.54131667,19713.50437,0
474.6179536,27,3.619321182,22916.57224,0
367.6889906,30,2.396505358,45041.14914,0
410.1013089,34,3.729960916,26262.54548,0
351.1801006,34,3.885492316,22195.21038,0
402.6645821,27,4.931353522,18270.10506,0
431.096425,26,5.127778325,30191.69246,0
455.693256,33,3.709988662,20511.36924,0
379.5379369,34,4.147028947,18655.54189,0
340.6306415,34,6.06455925,21319.7944,0
433.4604373,27,3.807997464,19130.96153,0
422.4895962,34,5.437618577,30862.78446,0
340.5662445,29,2.940847996,39030.6037,0
384.3806692,27,3.71542875,8607.61251,0
310.0748512,33,3.778458496,20185.67623,0
471.5535946,32,3.715951409,28722.17585,0
285.3499428,30,3.779648433,37279.12895,0
396.9112142,31,3.998175886,10168.17654,0
342.7253184,26,5.553173841,24282.15477,0
424.6497728,27,4.296188763,32496.64022,0
478.7669705,33,3.909973568,13680.76414,0
350.3447084,30,4.938999307,16203.0907,0
477.2353813,27,3.707413724,22277.62602,0
267.8017107,28,4.493612765,41982.61066,0
573.1595907,29,4.50102454,26964.31718,0
338.8141646,28,3.36517444,30797.52,0
274.7647028,29,3.546183202,12682.15094,0
323.1575175,32,3.802426744,11429.2012,0
527.6882417,31,3.390982111,25274.6103,0
427.7938337,28,3.175520774,19607.75492,0
597.486041,29,3.760298085,19019.2795,0
368.8346037,33,3.048565866,13150.20746,0
464.8033302,30,4.112322458,21856.98863,0
302.4223185,31,3.454197457,30969.04759,0
502.053001,32,2.813526756,11963.32372,0
465.1268383,26,4.270645693,23781.32874,0
418.6975296,28,3.949220099,20862.45587,0
439.7015995,33,3.389270098,17398.38584,0
447.3037558,30,4.927711075,21937.47157,0
413.6922247,33,3.723776038,25236.70132,0
414.3282148,33,3.751565769,14433.7805,0
486.5168842,29,4.696720853,22168.33156,0
393.9718897,30,3.808569923,24454.72586,0
475.8216449,27,3.679015068,16621.49479,0
379.5645636,29,3.153800219,11900.0552,0
422.0173564,26,4.21251085,46077.35849,0
472.0593394,34,3.714874787,28357.94277,0
456.9797718,27,4.32768029,26843.47036,0
420.2191036,27,2.739234987,25110.03763,0
364.2735781,26,4.476991215,28790.54768,0
396.6729763,31,4.363865763,31114.63565,0
311.9742339,30,4.241935683,17317.68725,0
384.018547,29,4.415596156,27109.23965,0
560.7877028,34,2.877354267,14682.66584,0
359.7781341,29,3.611330374,25541.15277,0
417.2493946,29,5.058905448,32981.25838,0
291.1215276,29,5.930227577,38368.01262,0
476.4586674,28,3.511369718,24480.6718,0
414.3651494,32,3.585933522,23045.72625,0
363.6184916,27,4.704585018,20561.69473,0
372.022817,29,2.600187733,17540.03022,0
319.7666815,30,3.487920051,29426.47378,0
359.5763336,33,3.212492693,38097.3298,0
396.6966974,31,2.786329667,22022.62622,0
374.523197,27,5.026270726,12190.1716,0
380.4998179,30,3.74677556,17397.40286,0
301.8959591,30,4.423886042,17732.91467,0
507.5674883,32,5.324638005,13427.06859,0
389.9780973,26,3.145415511,14015.04477,0
383.2600282,33,4.069976589,36622.22861,0
417.1252097,32,4.279697428,9163.294448,0
298.6717594,27,3.230645436,25399.10901,0
347.7923206,28,5.370004183,14547.88548,0
475.8764151,31,5.105120757,24600.76069,0
325.0011155,34,3.029700335,26402.70396,0
459.6331197,27,5.120102528,20333.0795,0
426.5058343,29,2.961602418,30575.35714,0
581.0781564,33,3.18902554,21879.70421,1
407.6429623,27,4.181264106,18318.72037,1
355.9375965,30,1.492206615,39431.11265,1
278.4755859,32,4.550501006,29567.69893,1
531.4766665,29,3.931916553,22505.5186,1
512.8990364,30,3.301574895,37086.54605,1
558.1765918,34,4.276699074,12575.27963,1
381.0587763,34,3.603040462,31062.37191,1
601.526167,33,4.305549362,6698.239095,1
306.7843022,30,4.70047023,20509.33196,1
375.6726908,33,5.128390055,18857.0585,1
432.5899955,30,4.275192719,39431.25263,1
548.6377021,27,4.531920781,20526.30684,1
484.1047845,28,4.25187617,27849.14209,1
358.5164768,30,4.489870473,12878.17635,1
433.2394286,28,4.893215273,13401.04439,1
310.851138,28,5.60929081,13900.71652,1
357.0662032,26,3.463852437,18998.34682,1
599.6145353,34,3.373936508,8076.822283,1
470.5997606,33,4.241135181,16904.20109,1
485.805431,28,3.990242632,11130.21136,1
373.5498674,34,4.935556543,15349.14258,1
347.1807804,32,4.590527649,34250.16392,1
